hour,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
5220,0.3782819408327214,1.0,0.44503757745026046,0.85,133,329.9312725515581,416,1391469,46.43,25.0,48.0,0.87,4,1.0,0,0,5117.8,1
5221,0.37799602438987306,1.0,0.4447012051645566,0.85,145,242.9312725515581,435,1391595,46.17,21.6,48.7,0.89,4,1.0,0,0,5118.8,1
5222,0.3776742325646725,1.0,0.4443226265466735,0.85,162,145.7312725515581,440,1391752,45.94,19.0,50.9,0.89,4,1.0,0,0,5119.8,1
5223,0.3772680797051459,1.0,0.44384479965311285,0.85,128,538.1245575823461,435,1391885,46.7,18.8,51.0,0.89,4,1.0,0,0,5120.8,1
5224,0.37688375854579287,1.0,0.4433926571126975,0.85,148,449.32455758234613,438,1392030,47.62,15.9,50.1,0.86,2,1.5,0,0,5121.8,2
5225,0.37644068571636985,1.0,0.44287139496043515,0.85,125,374.32455758234613,401,1392192,48.41,15.0,52.7,0.86,2,1.5,0,0,5122.8,2
5226,0.3759494828126588,1.0,0.4422935091913633,0.85,127,298.12455758234614,400,1392320,48.67,15.9,52.7,0.86,2,1.5,0,0,5123.8,2
5227,0.3754666896997524,1.0,0.44172551729382636,0.85,151,207.52455758234615,403,1392468,49.6,14.2,53.2,0.89,2,1.5,0,0,5124.8,2
5228,0.37493524361771213,1.0,0.44110028660907313,0.85,142,122.32455758234615,420,1392593,49.29,16.9,54.5,0.88,2,1.5,0,0,5125.8,2
5229,0.3744705889735024,1.0,0.4405536340864734,0.85,136,572.4913785103112,429,1392720,49.41,18.2,56.2,0.88,2,1.5,0,0,5126.8,2
5230,0.3740782596216367,1.0,0.44009207014310203,0.85,141,487.89137851031114,419,1392871,48.76,19.9,55.0,0.89,2,1.5,0,0,5127.8,2
5231,0.4498567945351389,1.0,0.5123653696299988,0.8779999999999999,197,369.69137851031115,474,1393013,48.72,22.7,58.1,0.89,2,1.5,0,0,5128.8,2
5232,0.44951945574517177,1.0,0.5119811568851615,0.8779999999999999,156,276.0913785103112,494,1393149,49.68,24.9,53.8,0.89,2,1.0,0,0,5129.8,0
5233,0.44919362857010814,1.0,0.5116100553190298,0.8779999999999999,187,163.8913785103112,540,1393290,49.31,27.9,54.6,0.9,2,1.0,0,0,5130.8,0
5234,0.44891634438194084,1.0,0.5112942418928712,0.8779999999999999,205,604.7616165744294,548,1393487,50.07,29.3,56.1,0.9,2,1.0,0,0,5131.8,0
5235,0.4486390448242428,1.0,0.5109784109615523,0.8779999999999999,206,481.16161657442933,598,1393643,50.26,32.4,56.7,0.91,2,1.0,0,0,5132.8,0
5236,0.4484217109409601,1.0,0.5107308780648749,0.8779999999999999,213,353.3616165744293,624,1393830,49.69,34.5,56.4,0.93,2,1.0,0,0,5133.8,0
5237,0.4481970888780293,1.0,0.5104750442802156,0.8779999999999999,158,258.5616165744293,577,1394035,49.25,34.7,57.0,0.92,2,1.0,0,0,5134.8,0
5238,0.4479599761310417,1.0,0.51020498420392,0.8779999999999999,201,137.9616165744293,572,1394241,49.95,34.8,58.5,0.92,2,1.0,0,0,5135.8,0
5239,0.447742720923767,1.0,0.5099575409154522,0.8779999999999999,186,418.2002060438341,545,1394454,49.13,34.3,58.9,0.9,2,1.0,0,0,5136.8,0
5240,0.44750103548858916,1.0,0.5096822727660469,0.8779999999999999,173,314.4002060438341,560,1394612,49.0,33.6,58.2,0.9,4,1.0,0,0,5137.8,1
5241,0.4472781749374363,1.0,0.5094284452590392,0.8779999999999999,162,217.2002060438341,521,1394813,49.32,32.0,60.3,0.92,4,1.0,0,0,5138.8,1
5242,0.4470329029219758,1.0,0.5091490921662595,0.8779999999999999,166,117.6002060438341,501,1394999,49.26,30.5,58.8,0.91,4,1.0,0,0,5139.8,1
5243,0.4467749949824153,1.0,0.508855347360382,0.8779999999999999,175,438.9462953887522,503,1395172,48.88,28.0,58.7,0.92,4,1.0,0,0,5140.8,1
5244,0.44648608573906423,1.0,0.508526293552465,0.8779999999999999,171,336.3462953887522,512,1395334,48.62,25.1,58.5,0.92,4,1.0,0,0,5141.8,1
5245,0.44615337721714604,1.0,0.508147354461442,0.8779999999999999,163,238.54629538875218,509,1395500,49.36,22.1,57.7,0.91,4,1.0,0,0,5142.8,1
5246,0.4457991874834661,1.0,0.5077439492977974,0.8779999999999999,189,125.1462953887522,523,1395675,49.32,20.3,61.5,0.89,4,1.0,0,0,5143.8,1
5247,0.44543192141665594,1.0,0.5073256508162369,0.8779999999999999,170,593.2162244917369,522,1395846,50.06,18.1,58.7,0.89,4,1.0,0,0,5144.8,1
5248,0.4449756706571563,1.0,0.506806003026374,0.8779999999999999,193,477.41622449173684,552,1396009,49.95,17.2,61.6,0.89,2,1.5,0,0,5145.8,2
5249,0.44447630994531445,1.0,0.5062372550630005,0.8779999999999999,186,365.8162244917369,549,1396198,49.15,15.5,58.6,0.91,2,1.5,0,0,5146.8,2
5250,0.4439850162358951,1.0,0.5056776950294933,0.8779999999999999,173,262.01622449173686,552,1396368,49.14,15.1,60.4,0.93,2,1.5,0,0,5147.8,2
5251,0.4434557251448873,1.0,0.5050748577959993,0.8779999999999999,191,147.41622449173687,550,1396561,49.35,15.8,59.0,0.92,2,1.5,0,0,5148.8,2
5252,0.4429635187264386,1.0,0.504514258230568,0.8779999999999999,158,390.91904745739583,522,1396747,48.54,15.8,58.0,0.9,2,1.5,0,0,5149.8,2
5253,0.4424496054277244,1.0,0.5039289355668843,0.8779999999999999,177,284.71904745739585,526,1396920,49.38,17.9,59.5,0.9,2,1.5,0,0,5150.8,2
5254,0.4419883775905357,1.0,0.5034036191236171,0.8779999999999999,158,189.91904745739583,493,1397111,49.89,19.8,60.4,0.89,2,1.5,0,0,5151.8,2
5255,0.441573185348279,1.0,0.502930735020819,0.8779999999999999,179,403.090479616742,514,1397269,50.58,22.5,57.7,0.9,2,1.5,0,0,5152.8,2
5256,0.44123183847375935,1.0,0.5025419572594071,0.8779999999999999,151,312.49047961674205,488,1397446,50.55,25.9,60.2,0.89,2,1.0,0,0,5153.8,0
5257,0.44088647428829286,1.0,0.5021486039729988,0.8779999999999999,195,195.49047961674205,525,1397604,50.09,27.8,58.3,0.88,2,1.0,0,0,5154.8,0
5258,0.4405964289082258,1.0,0.5018182561597105,0.8779999999999999,171,412.4019337438641,517,1397783,50.5,29.1,58.9,0.88,2,1.0,0,0,5155.8,0
5259,0.4403232893352595,1.0,0.5015071632520041,0.8779999999999999,172,309.2019337438641,538,1397934,50.31,32.2,60.0,0.87,2,1.0,0,0,5156.8,0
5260,0.440099518606294,1.0,0.5012522990960069,0.8779999999999999,183,199.4019337438641,526,1398129,51.11,33.4,58.4,0.86,2,1.0,0,0,5157.8,0
5261,0.4398489383700275,1.0,0.5009669001936532,0.8779999999999999,160,769.1781486114259,515,1398300,50.34,33.6,59.9,0.87,2,1.0,0,0,5158.8,0
5262,0.4563163418967646,1.0,0.5197224850760418,0.8779999999999999,195,652.1781486114259,538,1398472,50.36,35.0,57.1,0.86,2,1.0,0,0,5159.8,0
5263,0.4560857572088301,1.0,0.5194598601467314,0.8779999999999999,197,533.9781486114259,552,1398655,50.57,35.1,58.7,0.86,2,1.0,0,0,5160.8,0
5264,0.45585639325579347,1.0,0.5191986255760747,0.8779999999999999,171,431.3781486114259,563,1398815,50.95,33.4,57.0,0.86,4,1.0,0,0,5161.8,1
5265,0.4556333072516363,1.0,0.5189445412888797,0.8779999999999999,193,315.5781486114259,561,1399010,51.66,32.0,57.6,0.87,4,1.0,0,0,5162.8,1
5266,0.45537659884112963,1.0,0.5186521626892138,0.8779999999999999,168,214.77814861142588,532,1399207,51.81,30.2,54.3,0.89,4,1.0,0,0,5163.8,1
5267,0.45512944345878975,1.0,0.5183706645316513,0.8779999999999999,184,104.37814861142589,545,1399378,51.36,27.4,57.0,0.86,4,1.0,0,0,5164.8,1
5268,0.4548376558659503,1.0,0.5180383324213558,0.8779999999999999,204,510.4803268716139,556,1399571,51.57,24.2,53.7,0.87,4,1.0,0,0,5165.8,1
5269,0.45451916700276,1.0,0.5176755888414124,0.8779999999999999,192,395.2803268716139,580,1399739,50.71,22.5,53.1,0.87,4,1.0,0,0,5166.8,1
5270,0.454165442027166,1.0,0.5172727130149956,0.8779999999999999,176,289.68032687161394,572,1399923,50.49,19.5,54.2,0.87,4,1.0,0,0,5167.8,1
5271,0.453749331739982,1.0,0.5167987833029408,0.8779999999999999,183,179.88032687161393,551,1400127,49.71,17.8,53.7,0.88,4,1.0,0,0,5168.8,1
5272,0.45331951732963893,1.0,0.5163092452501583,0.8779999999999999,199,602.9368723713688,558,1400319,50.36,16.7,54.5,0.89,2,1.5,0,0,5169.8,2
5273,0.45286545392324024,1.0,0.5157920887508431,0.8779999999999999,203,481.13687237136884,585,1400495,49.85,15.9,52.4,0.88,2,1.5,0,0,5170.8,2
5274,0.45235829725750704,1.0,0.5152144615689147,0.8779999999999999,195,364.13687237136884,597,1400678,49.9,14.3,52.7,0.88,2,1.5,0,0,5171.8,2
5275,0.45179377892010825,1.0,0.5145715021869115,0.8779999999999999,164,265.73687237136886,562,1400877,49.08,15.4,52.0,0.86,2,1.5,0,0,5172.8,2
5276,0.4512955039811203,1.0,0.5140039908668796,0.8779999999999999,168,164.93687237136885,527,1401080,48.14,15.6,52.2,0.87,2,1.5,0,0,5173.8,2
5277,0.4507987415301956,1.0,0.5134382021984005,0.8779999999999999,193,500.99175024075254,525,1401275,48.4,17.8,52.2,0.89,2,1.5,0,0,5174.8,2
5278,0.4503433060456878,1.0,0.5129194829677538,0.8779999999999999,204,378.59175024075256,565,1401439,48.55,19.3,50.4,0.89,2,1.5,0,0,5175.8,2
5279,0.4499112068550162,1.0,0.5124273426594718,0.8779999999999999,181,269.9917502407526,578,1401607,48.06,23.8,49.1,0.9,2,1.5,0,0,5176.8,2
5280,0.44960133002519914,1.0,0.5120744077735754,0.8779999999999999,166,170.3917502407526,551,1401800,48.32,24.2,48.9,0.9,2,1.0,0,0,5177.8,0
5281,0.44929419828236794,1.0,0.5117245994104419,0.8779999999999999,201,369.6357227555534,548,1402004,48.06,27.8,47.7,0.89,2,1.0,0,0,5178.8,0
5282,0.4490142560022262,1.0,0.5114057585446768,0.8779999999999999,207,245.4357227555534,574,1402185,47.83,30.3,47.5,0.89,2,1.0,0,0,5179.8,0
5283,0.44875551099449146,1.0,0.5111110603581908,0.8779999999999999,165,146.4357227555534,573,1402351,46.87,31.9,47.6,0.87,2,1.0,0,0,5180.8,0
5284,0.44850217258000413,1.0,0.5108225200227838,0.8779999999999999,159,389.8451174633465,531,1402552,46.7,33.7,46.7,0.88,2,1.0,0,0,5181.8,0
5285,0.44826129559966627,1.0,0.510548172664768,0.8779999999999999,184,279.44511746334655,508,1402759,47.59,34.2,45.9,0.87,2,1.0,0,0,5182.8,0
5286,0.44802679026831943,1.0,0.5102810823101589,0.8779999999999999,158,184.64511746334654,501,1402924,48.19,34.8,43.3,0.86,2,1.0,0,0,5183.8,0
5287,0.449517806648971,1.0,0.511979278643475,0.8779999999999999,186,561.2783630442001,528,1403083,48.61,34.6,44.9,0.87,2,1.0,1,0,5184.8,0
5288,0.44929546125029046,1.0,0.5117260378704903,0.8779999999999999,149,471.8783630442001,493,1403267,48.22,34.0,43.6,0.86,4,1.0,1,0,5185.8,1
5289,0.5008311111492283,1.0,0.5614698555484622,0.892,203,350.0783630442001,538,1403425,49.17,31.1,43.7,0.88,4,1.0,1,0,5186.8,1
5290,0.5005724185840037,1.0,0.5611798414618876,0.892,194,233.67836304420013,546,1403611,48.97,29.8,38.8,0.86,4,1.0,1,0,5187.8,1
5291,0.5002893526543477,1.0,0.5608625029757262,0.892,214,105.27836304420012,611,1403760,48.51,27.7,41.6,0.87,4,1.0,1,0,5188.8,1
5292,0.49999203570159795,1.0,0.5605291880062757,0.892,174,458.30799736782296,582,1403963,47.6,25.0,40.6,0.88,4,1.0,1,0,5189.8,1
5293,0.499642456755422,1.0,0.5601372833580964,0.892,180,350.30799736782296,568,1404157,47.41,22.0,38.2,0.88,4,1.0,1,0,5190.8,1
5294,0.499268489346437,1.0,0.559718037383898,0.892,187,238.10799736782297,541,1404371,48.1,21.7,38.6,0.88,4,1.0,1,0,5191.8,1
5295,0.4988727737039836,1.0,0.5592744099820444,0.892,217,107.90799736782299,584,1404545,47.94,18.4,38.6,0.9,4,1.0,1,0,5192.8,1
5296,0.5516135046345347,1.0,0.6088449278526874,0.9059999999999999,237,366.03860704103107,641,1404725,48.47,16.1,37.3,0.91,2,1.5,1,0,5193.8,2
5297,0.5511319095432459,1.0,0.6083133659417725,0.9059999999999999,239,222.63860704103107,693,1404912,48.81,15.5,34.9,0.91,2,1.5,1,0,5194.8,2
5298,0.5506089587990005,1.0,0.6077361576147909,0.9059999999999999,252,71.43860704103108,728,1405129,49.33,15.2,35.0,0.89,2,1.5,1,0,5195.8,2
5299,0.604582352592856,1.0,0.6571547310791913,0.9199999999999999,229,436.19356168659317,720,1405366,48.41,15.0,35.6,0.87,2,1.5,1,0,5196.8,2
5300,0.604034718933974,1.0,0.6565594771021457,0.9199999999999999,207,311.9935616865932,688,1405605,49.24,16.1,34.9,0.87,2,1.5,1,0,5197.8,2
5301,0.6035160659449247,1.0,0.6559957238531791,0.9199999999999999,212,184.7935616865932,648,1405857,48.4,18.0,33.4,0.87,2,1.5,1,0,5198.8,2
5302,0.6030242231237575,1.0,0.6554611120910407,0.9199999999999999,250,474.40158253092545,669,1406086,49.13,19.8,32.0,0.86,2,1.5,1,0,5199.8,2
5303,0.6486034323769247,1.0,0.7050037308444835,0.9199999999999999,230,336.40158253092545,692,1406293,50.09,22.4,31.8,0.87,2,1.5,1,0,5200.8,2
5304,0.6482095523814979,1.0,0.7045756004146717,0.9199999999999999,215,207.40158253092545,695,1406505,49.7,24.9,31.3,0.86,2,1.0,1,0,5201.8,0
5305,0.6478795902995609,1.0,0.7042169459777836,0.9199999999999999,248,58.60158253092547,693,1406755,50.6,27.3,30.5,0.88,2,1.0,1,0,5202.8,0
5306,0.6475732825740883,1.0,0.7038840027979221,0.9199999999999999,226,300.51109438579124,689,1406985,51.16,30.6,29.1,0.88,2,1.0,1,0,5203.8,0
5307,0.6473046367831299,1.0,0.7035919965034021,0.9199999999999999,284,130.11109438579123,758,1407200,50.87,31.8,28.6,0.87,2,1.0,1,0,5204.8,0
5308,0.647033732350748,1.0,0.7032975351638566,0.9199999999999999,220,358.68719135006074,730,1407448,51.01,32.9,27.4,0.89,2,1.0,1,0,5205.8,0
5309,0.6467691060759291,1.0,0.7030098979086186,0.9199999999999999,297,180.48719135006075,801,1407674,51.44,34.9,30.2,0.89,2,1.0,1,0,5206.8,0
5310,0.6465029389812356,1.0,0.7027205858491692,0.9199999999999999,258,532.2434659656399,775,1407958,52.12,34.7,25.8,0.88,2,1.0,1,0,5207.8,0
5311,0.6462512113359222,1.0,0.7024469688433937,0.9199999999999999,245,385.24346596563987,800,1408178,51.93,34.2,26.1,0.88,2,1.0,1,0,5208.8,0
5312,0.6459981173045054,1.0,0.702171866635332,0.9199999999999999,287,213.04346596563988,790,1408475,52.86,33.5,26.1,0.88,4,1.0,1,0,5209.8,1
5313,0.6457609816848353,1.0,0.7019141105269949,0.9199999999999999,240,69.04346596563988,772,1408733,53.53,32.0,25.1,0.88,4,1.0,1,0,5210.8,1
5314,0.6454920496727319,1.0,0.7016217931225347,0.9199999999999999,227,372.78681739967635,754,1408978,53.33,29.4,25.3,0.87,4,1.0,1,0,5211.8,1
5315,0.6452347666792599,1.0,0.7013421376948478,0.9199999999999999,220,240.78681739967635,687,1409265,53.35,28.4,25.3,0.87,4,1.0,1,0,5212.8,1
5316,0.6449535708152901,1.0,0.7010364900166197,0.9199999999999999,292,65.58681739967636,739,1409505,52.4,25.6,26.2,0.89,4,1.0,1,0,5213.8,1
5317,0.6446295910892247,1.0,0.7006843381404617,0.9199999999999999,290,465.95609337881115,802,1409732,52.69,23.1,23.5,0.9,4,1.0,1,0,5214.8,1
5318,0.6442371082572224,1.0,0.7002577263665462,0.9199999999999999,289,292.55609337881117,871,1409952,52.25,20.0,22.2,0.9,4,1.0,1,0,5215.8,1
5319,0.6438741088726808,1.0,0.6998631618181314,0.9199999999999999,253,140.7560933788112,832,1410244,52.04,17.2,22.4,0.9,4,1.0,1,0,5216.8,1
5320,0.6433798787898696,1.0,0.6993259552063801,0.9199999999999999,279,497.9072519422848,821,1410534,51.59,16.3,22.8,0.88,2,1.5,1,0,5217.8,2
5321,0.6428915143063949,1.0,0.6987951242460815,0.9199999999999999,236,356.3072519422848,768,1410823,52.35,14.8,21.7,0.89,2,1.5,1,0,5218.8,2
5322,0.6422752921583624,1.0,0.6981253175634374,0.9199999999999999,249,206.90725194228477,764,1411076,52.98,14.2,20.9,0.9,2,1.5,1,0,5219.8,2
5323,0.6417377767868996,1.0,0.6975410617248909,0.9199999999999999,232,67.70725194228478,717,1411355,52.33,15.3,22.0,0.92,2,1.5,1,0,5220.8,2
5324,0.6411652870601904,1.0,0.6969187902828157,0.9199999999999999,239,516.5133186484344,720,1411591,51.85,15.9,21.6,0.9,2,1.5,1,0,5221.8,2
5325,0.6406662055151299,1.0,0.6963763103425326,0.9199999999999999,268,355.71331864843444,739,1411840,52.34,17.4,21.0,0.88,2,1.5,1,0,5222.8,2
5326,0.6402213692898866,1.0,0.6958927927063986,0.9199999999999999,289,182.31331864843443,796,1412072,51.84,20.1,20.2,0.89,2,1.5,1,0,5223.8,2
5327,0.6397748413525823,1.0,0.695407436252807,0.9199999999999999,286,321.6076011319668,843,1412311,50.92,21.6,21.2,0.87,2,1.5,1,0,5224.8,2
5328,0.6394033549121608,1.0,0.6950036466436531,0.9199999999999999,281,153.00760113196682,856,1412579,51.0,24.7,22.7,0.87,2,1.0,1,0,5225.8,0
5329,0.6390271931628274,1.0,0.6945947751769863,0.9199999999999999,267,445.6295343748273,834,1412868,51.86,27.0,19.3,0.87,2,1.0,1,0,5226.8,0
5330,0.63869496317086,1.0,0.6942336556205001,0.9199999999999999,264,287.22953437482727,812,1413154,51.09,30.1,20.4,0.88,2,1.0,1,0,5227.8,0
5331,0.6384115094057004,1.0,0.6939255537018483,0.9199999999999999,268,126.42953437482728,799,1413435,51.24,32.7,20.5,0.89,2,1.0,1,0,5228.8,0
5332,0.6381636501015469,1.0,0.6936561414147249,0.9199999999999999,263,391.81245658814316,795,1413702,50.77,33.5,19.5,0.89,2,1.0,1,0,5229.8,0
5333,0.6379102043292343,1.0,0.6933806568796026,0.9199999999999999,243,246.01245658814318,774,1413966,51.55,34.1,19.3,0.89,2,1.0,1,0,5230.8,0
5334,0.6376643269574905,1.0,0.6931133988668376,0.9199999999999999,219,114.61245658814317,725,1414234,51.18,35.3,17.5,0.89,2,1.0,1,0,5231.8,0
5335,0.6374434753050966,1.0,0.6928733427229311,0.9199999999999999,282,513.5453214765505,744,1414497,52.01,33.4,21.7,0.9,2,1.0,1,0,5232.8,0
5336,0.6275252297927771,1.0,0.6926327039655378,0.9059999999999999,255,360.5453214765505,756,1414740,52.91,33.5,19.8,0.9,4,1.0,1,0,5233.8,1
5337,0.6272880407128731,1.0,0.6923709058640984,0.9059999999999999,220,228.5453214765505,757,1414959,53.73,31.3,20.6,0.9,4,1.0,1,0,5234.8,1
5338,0.4006493789141747,0.8,0.5614481206756932,0.892,165,129.5453214765505,640,1415241,53.32,29.2,21.7,0.9,4,1.0,1,1,5235.8,1
5339,0.4004995713659384,0.8,0.5612381885733442,0.892,175,377.322396533237,560,1415496,53.29,27.6,20.8,0.89,4,1.0,1,1,5236.6,1
5340,0.40033373747510154,0.8,0.5610057980312522,0.892,139,293.922396533237,479,1415716,53.34,24.8,20.6,0.89,4,1.0,1,1,5237.4,1
5341,0.400132186229919,0.8,0.5607233551428237,0.892,149,204.52239653323704,463,1415881,54.26,21.9,19.6,0.89,4,1.0,1,1,5238.2,1
5342,0.39988067645734304,0.8,0.5603709031072632,0.892,175,99.52239653323704,463,1416056,53.83,19.6,19.3,0.89,4,1.0,1,1,5239.0,1
5343,0.39961340164025116,0.8,0.5599963588008003,0.892,156,526.2413748337187,480,1416195,53.64,17.7,20.4,0.89,4,1.0,1,1,5239.8,1
5344,0.39930566701061426,0.8,0.5595651163265334,0.892,179,418.84137483371876,510,1416344,53.63,16.2,20.4,0.9,2,1.5,1,1,5240.6,2
5345,0.3989835923273373,0.8,0.5591137784856184,0.892,141,334.24137483371874,476,1416519,53.03,15.4,24.0,0.89,2,1.5,1,1,5241.4,2
5346,0.39863877162759515,0.8,0.5586305656216299,0.892,150,244.24137483371874,470,1416675,53.28,14.7,22.6,0.89,2,1.5,1,1,5242.2,2
5347,0.39828883798056214,0.8,0.5581401877530299,0.892,145,157.24137483371874,436,1416854,53.07,15.0,22.7,0.87,2,1.5,1,1,5243.0,2
5348,0.39794916436724154,0.8,0.5576641877343631,0.892,146,427.8222934685824,441,1416995,52.27,16.6,24.2,0.88,2,1.5,1,1,5243.8,2
5349,0.3976249550642517,0.8,0.5572098585541644,0.892,150,337.8222934685824,441,1417145,53.11,18.2,22.5,0.89,2,1.5,1,1,5244.6,2
5350,0.5745602355581778,1.0,0.6441258246167912,0.892,236,196.22229346858242,532,1417290,53.95,19.6,22.8,0.91,2,1.5,1,0,5245.6,2
5351,0.5741917267338222,1.0,0.6437126981320876,0.892,214,565.9789562123367,600,1417436,54.58,22.1,23.8,0.92,2,1.5,1,0,5246.6,2
5352,0.5738380414494705,1.0,0.6433161899657741,0.892,233,426.17895621233674,683,1417586,54.82,24.3,24.3,0.9,2,1.0,1,0,5247.6,0
5353,0.5735256553179248,1.0,0.6429659812981219,0.892,247,277.97895621233675,694,1417822,53.86,27.9,24.0,0.89,2,1.0,1,0,5248.6,0
5354,0.5732234583330627,1.0,0.6426271954406532,0.892,220,145.97895621233675,700,1418036,54.4,30.8,24.1,0.9,2,1.0,1,0,5249.6,0
5355,0.5729871576237405,1.0,0.6423622843315476,0.892,260,470.9507941452023,727,1418269,55.32,31.3,25.7,0.91,2,1.0,1,0,5250.6,0
5356,0.5727110836506982,1.0,0.6420527843617693,0.892,254,318.5507941452023,734,1418516,55.77,34.5,27.2,0.94,2,1.0,1,0,5251.6,0
5357,0.5724566813649389,1.0,0.6417675800055369,0.892,206,194.9507941452023,720,1418736,56.16,35.4,27.8,0.94,2,1.0,1,0,5252.6,0
5358,0.5722354150937071,1.0,0.6415195236476537,0.892,255,572.1940573853404,715,1418996,55.19,34.7,27.3,0.94,2,1.0,1,0,5253.6,0
5359,0.5720033021225414,1.0,0.6412593073122661,0.892,244,425.79405738534047,705,1419250,54.24,34.4,27.4,0.95,2,1.0,1,0,5254.6,0
5360,0.5769646158811933,1.0,0.6468213182524588,0.892,218,294.9940573853405,717,1419456,54.77,33.9,28.1,0.94,4,1.0,1,0,5255.6,1
5361,0.5766959265352452,1.0,0.6465200970126067,0.892,226,159.39405738534052,688,1419711,55.68,31.5,29.0,0.95,4,1.0,1,0,5256.6,1
5362,0.5764494831771078,1.0,0.6462438152209729,0.892,251,379.0355356483145,695,1419955,55.21,29.6,30.1,0.97,4,1.0,1,0,5257.6,1
5363,0.5761739843582697,1.0,0.6459349600429033,0.892,285,208.03553564831452,762,1420173,55.78,26.8,31.8,0.96,4,1.0,1,0,5258.6,1
5364,0.5758689974213296,1.0,0.6455930464364681,0.892,273,44.23553564831454,809,1420399,56.19,25.2,30.7,0.96,4,1.0,1,0,5259.6,1
5365,0.5755163258077309,1.0,0.6451976746723441,0.892,257,191.92860804307264,815,1420650,56.38,22.5,31.2,0.97,4,1.0,1,0,5260.6,1
5366,0.575189108500572,1.0,0.6448308391262019,0.892,282,603.5155708665359,812,1420935,56.72,20.5,33.3,0.96,4,1.0,1,0,5261.6,1
5367,0.5747851763143975,1.0,0.6443780003524636,0.892,231,464.91557086653586,770,1421208,57.03,18.1,33.6,0.97,4,1.0,1,0,5262.6,1
5368,0.5743154764892537,1.0,0.6438514310417642,0.892,277,298.71557086653587,790,1421465,56.98,16.6,35.0,0.95,2,1.5,1,0,5263.6,2
5369,0.573849693248636,1.0,0.6433292525208923,0.892,262,141.51557086653588,770,1421747,56.75,16.1,32.3,0.94,2,1.5,1,0,5264.6,2
5370,0.5734119343754809,1.0,0.6428384914523328,0.892,234,571.9776846300313,773,1421978,56.36,15.3,34.2,0.95,2,1.5,1,0,5265.6,2
5371,0.5729070817221348,1.0,0.6422725131414067,0.892,222,438.7776846300313,718,1422255,56.31,15.1,36.8,0.93,2,1.5,1,0,5266.6,2
5372,0.5723322740746042,1.0,0.6416281099491078,0.892,210,312.7776846300313,666,1422517,57.17,16.1,35.7,0.92,2,1.5,1,0,5267.6,2
5373,0.5718116653317172,1.0,0.6410444678606695,0.892,237,170.57768463003129,669,1422751,56.66,18.0,36.8,0.91,2,1.5,1,0,5268.6,2
5374,0.5713679327495477,1.0,0.6405470098089099,0.892,217,518.1642056107114,664,1422973,57.31,19.6,37.8,0.91,2,1.5,1,0,5269.6,2
5375,0.5709649915066001,1.0,0.6400952819580719,0.892,246,370.5642056107114,700,1423183,57.9,22.2,40.0,0.92,2,1.5,1,0,5270.6,2
5376,0.5706126250527723,1.0,0.6397002523013142,0.892,207,246.3642056107114,670,1423420,58.58,25.7,40.8,0.93,2,1.0,1,0,5271.6,0
5377,0.5703007608173821,1.0,0.6393506287190382,0.892,227,110.1642056107114,680,1423637,57.88,27.8,41.7,0.91,2,1.0,1,0,5272.6,0
5378,0.5700055922841498,1.0,0.6390197222916478,0.892,235,309.5949287397164,669,1423883,57.34,30.7,40.1,0.91,2,1.0,1,0,5273.6,0
5379,0.5697334380356085,1.0,0.6387146166318481,0.892,249,160.1949287397164,711,1424090,57.52,32.3,42.7,0.91,2,1.0,1,0,5274.6,0
5380,0.5694718934072442,1.0,0.6384214051650721,0.892,232,452.82640978054184,716,1424317,58.47,33.5,42.6,0.91,2,1.0,1,0,5275.6,0
5381,0.5692638054542276,1.0,0.6381881227065331,0.892,205,329.82640978054184,686,1424552,58.79,35.3,46.0,0.91,2,1.0,1,0,5276.6,0
5382,0.5690482773075933,1.0,0.6379464992237593,0.892,247,181.62640978054185,684,1424801,58.96,35.3,46.1,0.91,2,1.0,1,0,5277.6,0
5383,0.5688106560551052,1.0,0.6376801076850954,0.892,268,494.72628701928386,720,1425033,59.63,35.4,43.5,0.92,2,1.0,1,0,5278.6,0
